continent,date,cases,deaths,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
Other,04/16/2020,0.0,0.0,0.0
Other,04/17/2020,0.0,0.0,0.0
Other,04/18/2020,0.0,0.0,0.0
Other,04/19/2020,0.0,0.0,0.0
Other,04/20/2020,0.0,0.0,0.0
Other,04/21/2020,0.0,0.0,0.0
Other,04/22/2020,0.0,0.0,0.0
Other,04/23/2020,0.0,0.0,0.0
Other,04/24/2020,0.0,0.0,0.0
Other,04/25/2020,0.0,0.0,0.0
Other,04/26/2020,0.0,0.0,0.0
Other,04/27/2020,0.0,0.0,0.0
Other,04/28/2020,0.0,0.0,0.0
Other,04/29/2020,0.0,0.0,0.0
Other,04/30/2020,0.0,0.0,0.0
Other,05/01/2020,0.0,0.0,0.0
Other,05/02/2020,0.0,0.0,0.0
Other,05/03/2020,0.0,0.0,0.0
Other,05/04/2020,0.0,0.0,0.0
Other,05/05/2020,0.0,0.0,0.0
Other,05/06/2020,0.0,0.0,0.0
Other,05/07/2020,0.0,0.0,0.0
Other,05/08/2020,0.0,0.0,0.0
Other,05/09/2020,0.0,0.0,0.0
Other,05/10/2020,0.0,0.0,0.0
Other,05/11/2020,0.0,0.0,0.0
Other,05/12/2020,0.0,0.0,0.0
Other,05/13/2020,0.0,0.0,0.0
Other,05/14/2020,0.0,0.0,0.0
Other,05/15/2020,0.0,0.0,0.0
Other,05/16/2020,0.0,0.0,0.0
Other,05/17/2020,0.0,0.0,0.0
Other,05/18/2020,0.0,0.0,0.0
Other,05/19/2020,0.0,0.0,0.0
Other,05/20/2020,0.0,0.0,0.0
Other,05/21/2020,0.0,0.0,0.0
Other,05/22/2020,0.0,0.0,0.0
Other,05/23/2020,0.0,0.0,0.0
Other,05/24/2020,0.0,0.0,0.0
Other,05/25/2020,0.0,0.0,0.0
Other,05/26/2020,0.0,0.0,0.0
Other,05/27/2020,0.0,0.0,0.0
Other,05/28/2020,0.0,0.0,0.0
Other,05/29/2020,0.0,0.0,0.0
Other,05/30/2020,0.0,0.0,0.0
Other,05/31/2020,0.0,0.0,0.0
Other,06/01/2020,0.0,0.0,0.0
Other,06/02/2020,0.0,0.0,0.0
Other,06/03/2020,0.0,0.0,0.0
Other,06/04/2020,0.0,0.0,0.0
Other,06/05/2020,0.0,0.0,0.0
Other,06/06/2020,0.0,0.0,0.0
Other,06/07/2020,0.0,0.0,0.0
Other,06/08/2020,0.0,0.0,0.0
Other,06/09/2020,0.0,0.0,0.0
Other,06/10/2020,0.0,0.0,0.0
Other,06/11/2020,0.0,0.0,0.0
Other,06/12/2020,0.0,0.0,0.0
Other,06/13/2020,0.0,0.0,0.0
Other,06/14/2020,0.0,0.0,0.0
Other,06/15/2020,0.0,0.0,0.0
Other,06/16/2020,0.0,0.0,0.0
Other,06/17/2020,0.0,0.0,0.0
Other,06/18/2020,0.0,0.0,0.0
Other,06/19/2020,0.0,0.0,0.0
Other,06/20/2020,0.0,0.0,0.0
Other,06/21/2020,0.0,0.0,0.0
Other,06/22/2020,0.0,0.0,0.0
Other,06/23/2020,0.0,0.0,0.0
Other,06/24/2020,0.0,0.0,0.0
Other,06/25/2020,0.0,0.0,0.0
Other,06/26/2020,0.0,0.0,0.0
Other,06/27/2020,0.0,0.0,0.0
Other,06/28/2020,0.0,0.0,0.0
Other,06/29/2020,0.0,0.0,0.0
Other,06/30/2020,0.0,0.0,0.0
Other,07/01/2020,0.0,0.0,0.0
Other,07/02/2020,0.0,0.0,0.0
Other,07/03/2020,0.0,0.0,0.0
Other,07/04/2020,0.0,0.0,0.0
Other,07/05/2020,0.0,0.0,0.0
Other,07/06/2020,0.0,0.0,0.0
Other,07/07/2020,0.0,0.0,0.0
Other,07/08/2020,0.0,0.0,0.0
Other,07/09/2020,0.0,0.0,0.0
Other,07/10/2020,0.0,0.0,0.0
Other,07/11/2020,0.0,0.0,0.0
Other,07/12/2020,0.0,0.0,0.0
Other,07/13/2020,0.0,0.0,0.0
Other,07/14/2020,0.0,0.0,0.0
Other,07/15/2020,0.0,0.0,0.0
Other,07/16/2020,0.0,0.0,0.0
Other,07/17/2020,0.0,0.0,0.0
Other,07/18/2020,0.0,0.0,0.0
Other,07/19/2020,0.0,0.0,0.0
Other,07/20/2020,0.0,0.0,0.0
Other,07/21/2020,0.0,0.0,0.0
Other,07/22/2020,0.0,0.0,0.0
Other,07/23/2020,0.0,0.0,0.0
Other,07/24/2020,0.0,0.0,0.0
Other,07/25/2020,0.0,0.0,0.0
Other,07/26/2020,0.0,0.0,0.0
Other,07/27/2020,0.0,0.0,0.0
Other,07/28/2020,0.0,0.0,0.0
Other,07/29/2020,0.0,0.0,0.0
Other,07/30/2020,0.0,0.0,0.0
Other,07/31/2020,0.0,0.0,0.0
Other,08/01/2020,0.0,0.0,0.0
Other,08/02/2020,0.0,0.0,0.0
Other,08/03/2020,0.0,0.0,0.0
Other,08/04/2020,0.0,0.0,0.0
Other,08/05/2020,0.0,0.0,0.0
Other,08/06/2020,0.0,0.0,0.0
Other,08/07/2020,0.0,0.0,0.0
Other,08/08/2020,0.0,0.0,0.0
Other,08/09/2020,0.0,0.0,0.0
Other,08/10/2020,0.0,0.0,0.0
Other,08/11/2020,0.0,0.0,0.0
Other,08/12/2020,0.0,0.0,0.0
Other,08/13/2020,0.0,0.0,0.0
Other,08/14/2020,0.0,0.0,0.0
Other,08/15/2020,0.0,0.0,0.0
Other,08/16/2020,0.0,0.0,0.0
Other,08/17/2020,0.0,0.0,0.0
Other,08/18/2020,0.0,0.0,0.0
Other,08/19/2020,0.0,0.0,0.0
Other,08/20/2020,0.0,0.0,0.0
Other,08/21/2020,0.0,0.0,0.0
Other,08/22/2020,0.0,0.0,0.0
Other,08/23/2020,0.0,0.0,0.0
Other,08/24/2020,0.0,0.0,0.0
Other,08/25/2020,0.0,0.0,0.0
Other,08/26/2020,0.0,0.0,0.0
Other,08/27/2020,0.0,0.0,0.0
Other,08/28/2020,0.0,0.0,0.0
Other,08/29/2020,0.0,0.0,0.0
Other,08/30/2020,0.0,0.0,0.0
Other,08/31/2020,0.0,0.0,0.0
Other,09/01/2020,0.0,0.0,0.0
Other,09/02/2020,0.0,0.0,0.0
Other,09/03/2020,0.0,0.0,0.0
Other,09/04/2020,0.0,0.0,0.0
Other,09/05/2020,0.0,0.0,0.0
Other,09/06/2020,0.0,0.0,0.0
Other,09/07/2020,0.0,0.0,0.0
Other,09/08/2020,0.0,0.0,0.0
Other,09/09/2020,0.0,0.0,0.0
Other,09/10/2020,0.0,0.0,0.0
Other,09/11/2020,0.0,0.0,0.0
Other,09/12/2020,0.0,0.0,0.0
Other,09/13/2020,0.0,0.0,0.0
Other,09/14/2020,0.0,0.0,0.0
Other,09/15/2020,0.0,0.0,0.0
Other,09/16/2020,0.0,0.0,0.0
Other,09/17/2020,0.0,0.0,0.0
Other,09/18/2020,0.0,0.0,0.0
Other,09/19/2020,0.0,0.0,0.0
Other,09/20/2020,0.0,0.0,0.0
Other,09/21/2020,0.0,0.0,0.0
Other,09/22/2020,0.0,0.0,0.0
Other,09/23/2020,0.0,0.0,0.0
Other,09/24/2020,0.0,0.0,0.0
Other,09/25/2020,0.0,0.0,0.0
Other,09/26/2020,0.0,0.0,0.0
Other,09/27/2020,0.0,0.0,0.0
Other,09/28/2020,0.0,0.0,0.0
Other,09/29/2020,0.0,0.0,0.0
Other,09/30/2020,0.0,0.0,0.0
Other,10/01/2020,0.0,0.0,0.0
Other,10/02/2020,0.0,0.0,0.0
Other,10/03/2020,0.0,0.0,0.0
Other,10/04/2020,0.0,0.0,0.0
Other,10/05/2020,0.0,0.0,0.0
Other,10/06/2020,0.0,0.0,0.0
Other,10/07/2020,0.0,0.0,0.0
Other,10/08/2020,0.0,0.0,0.0
Other,10/09/2020,0.0,0.0,0.0
Other,10/10/2020,0.0,0.0,0.0
Other,10/11/2020,0.0,0.0,0.0
Other,10/12/2020,0.0,0.0,0.0
Other,10/13/2020,0.0,0.0,0.0
Other,10/14/2020,0.0,0.0,0.0
Other,10/15/2020,0.0,0.0,0.0
Other,10/16/2020,0.0,0.0,0.0
Other,10/17/2020,0.0,0.0,0.0
Other,10/18/2020,0.0,0.0,0.0
Other,10/19/2020,0.0,0.0,0.0
Other,10/20/2020,0.0,0.0,0.0
Other,10/21/2020,0.0,0.0,0.0
Other,10/22/2020,0.0,0.0,0.0
Other,10/23/2020,0.0,0.0,0.0
Other,10/24/2020,0.0,0.0,0.0
Other,10/25/2020,0.0,0.0,0.0
Other,10/26/2020,0.0,0.0,0.0
Other,10/27/2020,0.0,0.0,0.0
Other,10/28/2020,0.0,0.0,0.0
Other,10/29/2020,0.0,0.0,0.0
Other,10/30/2020,0.0,0.0,0.0
Other,10/31/2020,0.0,0.0,0.0
Other,11/01/2020,0.0,0.0,0.0
Other,11/02/2020,0.0,0.0,0.0
Other,11/03/2020,0.0,0.0,0.0
Other,11/04/2020,0.0,0.0,0.0
Other,11/05/2020,0.0,0.0,0.0
Other,11/06/2020,0.0,0.0,0.0
Other,11/07/2020,0.0,0.0,0.0
Other,11/08/2020,0.0,0.0,0.0
Other,11/09/2020,0.0,0.0,0.0
Other,11/10/2020,0.0,0.0,0.0
Other,11/11/2020,0.0,0.0,0.0
Other,11/12/2020,0.0,0.0,0.0
Other,11/13/2020,0.0,0.0,0.0
Other,11/14/2020,0.0,0.0,0.0
Other,11/15/2020,0.0,0.0,0.0
Other,11/16/2020,0.0,0.0,0.0
Other,11/17/2020,0.0,0.0,0.0
Other,11/18/2020,0.0,0.0,0.0
Other,11/19/2020,0.0,0.0,0.0
Other,11/20/2020,0.0,0.0,0.0
Other,11/21/2020,0.0,0.0,0.0
Other,11/22/2020,0.0,0.0,0.0
Other,11/23/2020,0.0,0.0,0.0
Other,11/24/2020,0.0,0.0,0.0
Other,11/25/2020,0.0,0.0,0.0
Other,11/26/2020,0.0,0.0,0.0
Other,11/27/2020,0.0,0.0,0.0
Other,11/28/2020,0.0,0.0,0.0
Other,11/29/2020,0.0,0.0,0.0
Other,11/30/2020,0.0,0.0,0.0
Other,12/01/2020,0.0,0.0,0.0
Other,12/02/2020,0.0,0.0,0.0
Other,12/03/2020,0.0,0.0,0.0
Other,12/04/2020,0.0,0.0,0.0
Other,12/05/2020,0.0,0.0,0.0
Other,12/06/2020,0.0,0.0,0.0
Other,12/07/2020,0.0,0.0,0.0
Other,12/08/2020,0.0,0.0,0.0
Other,12/09/2020,0.0,0.0,0.0
Other,12/10/2020,0.0,0.0,0.0
Other,12/11/2020,0.0,0.0,0.0
Other,12/12/2020,0.0,0.0,0.0
Other,12/13/2020,0.0,0.0,0.0
Other,12/14/2020,0.0,0.0,0.0
